258,2003
171,4603
759,6230
30,4959
351,3842
286,5314
684,1221
953,9319
52,4422
382,4988
294,6977
270,5052
81,3562
600,3945
824,4628
293,3685
325,8655
861,1159
965,4772
916,3179
329,1340
852,1923
438,2799
78,8733
139,2459
639,8655
110,1817
160,9090
768,9711
826,1107
778,3670
463,3972
548,8368
742,6029
684,3092
392,5932
531,6574
243,8522
482,3693
785,5276
385,6441
491,1086
646,7785
155,7933
854,2960
143,6143
408,6878
930,4603
419,3402
404,8457
253,1437
717,8939
892,2277
64,7732
915,1413
138,5641
306,5641
670,9391
554,3557
143,4410
500,9013
117,5770
500,6573
275,4311
24,6878
664,4552
423,4186
197,2129
110,9347
543,3131
942,1791
68,6574
936,1494
470,6967
292,3762
306,4943
571,1591
257,8519
28,9797
497,7288
964,4668
743,7690
513,7690
959,1929
368,9040
864,7985
687,8961
885,8915
443,2308
202,3562
680,6023
147,1648
715,1670
27,3602
505,2832
1,1858
177,9463
614,6569
684,6209
583,8580
15,2077
341,3377
192,3511
80,6778
166,2793
920,4522
435,7956
44,5722
173,4815
420,8818
16,3224
892,9411
17,2540
59,1136
636,6368
481,6255
751,1513
554,1369
511,7266
174,8629
568,3789
528,3554
600,9703
96,6455
124,4404
367,3037
296,7985
897,4757
94,7069
619,1617
133,5520
453,9563
98,3317
196,5359
131,1065
942,6942
823,4830
441,5722
597,9687
290,4541
159,1429
421,9161
947,4923
290,3234
763,7334
784,3838
920,1294
205,2459
8,6368
940,6664
108,4478
808,8903
277,7031
135,5731
392,2658
279,4684
700,9252
271,5931
361,9457
441,8725
527,7347
419,6321
820,2156
34,8494
429,6370
544,7718
730,6638
927,6971
439,7867
191,6754
468,6061
564,7351
913,4875
629,3237
1,7301
570,3092
964,8938
932,6168
169,7651
18,5402
809,4478
256,7881
987,4845
368,1919
526,5195
124,7161
506,8308
177,6828
216,7165
283,6514
912,2424
374,1191
611,9615
675,8716
809,9350
68,4102
248,5437
481,2031
934,4734
221,1383
502,4113
3,7324
553,8461
390,1408
25,9149
126,5588
935,3216
108,9199
496,7881
47,7823
280,9049
311,1172
812,2880
589,4655
336,7339
776,3637
244,2125
167,7985
411,3277
831,2852
109,9020
955,4085
37,4951
774,6464
975,8276
713,5276
482,5097
946,2382
383,1711
540,9223
661,4634
655,3717
282,6686
539,8578
456,7846
679,2321
398,8940
210,9964
284,7369
504,2969
576,3632
341,2879
984,8643
127,5558
7,3693
139,3390
232,3936
423,7328
567,5541
149,7546
825,8397
550,9441
651,3343
857,2585
618,6801
908,4867
959,3712
414,5553
49,2439
468,7211
419,9292
850,9339
122,3257
211,2015
963,8973
107,6321
588,2584
318,8066
348,9692
375,3949
371,9360
158,1429
487,5204
150,8963
470,5890
395,2213
41,6790
215,4873
34,2104
338,4831
771,6345
238,5970
977,8315
18,6787
749,7324
879,4685
721,8950
222,5245
704,1383
1000,7225
242,6967
557,3136
615,1018
787,7933
656,6732
878,4603
380,7900
826,4522
838,6578
760,1920
546,7247
478,4310
168,7334
512,9895
582,5559
115,7063
785,4112
772,9827
119,4873
358,5113
223,2730
921,7101
397,5245
375,5537
15,6686
928,9311
471,3636
87,2277
364,4922
652,3732
858,1374
518,4899
943,7821
505,5202
148,6786
810,5372
78,3163
306,3082
162,4638
358,6045
191,3636
974,5706
375,6103
204,5159
254,9686
108,6109
972,6647
953,3532
937,1508
11,5327
413,7840
238,4341
725,4083
747,6874
128,6046
390,5954
264,4980
31,1668
613,5161
683,1647
820,2031
536,4420
373,9991
159,2213
965,6714
613,9797
26,7027
275,2643
724,9319
512,8616
825,9292
397,5144
450,8038
479,3376
626,9797
890,5372
517,4027
568,3176
994,3850
54,3921
392,9797
642,2586
159,7816
502,7227
80,4380
727,2334
136,9896
152,5645
113,2538
564,6983
37,9925
426,6609
874,7936
36,6891
352,7719
939,5876
710,2521
581,9113
906,7564
653,1582
197,2664
462,8292
613,5204
91,8725
84,4912
603,8166
367,4815
131,6929
233,4922
343,5946
426,4451
278,3795
81,3223
748,1398
746,6714
685,4613
734,2800
813,4406
758,4286
908,5980
172,3731
611,7129
295,8305
641,4422
349,9043
467,7621
157,3395
502,2003
673,8150
537,9453
562,6186
68,4867
513,6872
651,4772
227,8368
230,5904
424,9613
272,1521
349,3511
183,5940
372,9994
690,9009
903,7625
708,8074
830,7781
425,9061
222,3471
295,8765
567,7069
75,7544
573,5913
233,3921
825,5878
930,9402
71,5461
302,1740
58,8818
16,9350
452,1970
68,5771
711,3482
934,2633
959,2342
164,7915
615,6919
831,3013
738,3481
163,8151
30,6853
691,9538
705,6227
871,5597
11,6134
88,5645
423,9252
213,7027
854,3258
171,1217
803,3674
403,1531
403,2332
689,9457
766,5253
45,9229
781,1075
731,3636
166,7998
328,9222
881,5369
735,5159
690,2472
413,9293
388,9724
295,7369
624,8169
325,9739
769,2388
100,7570
98,9226
995,1442
222,4341
425,3537
912,7301
503,6865
735,1167
941,3482
939,7211
691,8166
9,2922
104,6813
177,4845
504,8666
119,5359
861,3172
286,6570
768,4811
581,7718
887,1294
464,3413
366,2865
725,2881
701,9700
599,6891
430,7373
385,5394
465,8275
675,9368
351,8138
281,8527
182,1159
440,7786
937,1030
84,7116
353,7713
559,7742
401,4638
619,4303
459,8960
12,4948
133,5492
95,2515
316,1891
28,6482
770,1950
460,3711
204,6165
882,9223
713,3573
739,5787
70,3163
273,4654
377,5532
345,8591
749,8079
934,4634
471,7918
317,3172
176,9040
143,2014
370,6647
206,1236
889,8292
670,3413
750,1102
545,1383
805,9683
765,2156
55,6246
695,5110
470,1668
454,2985
617,3918
836,7145
190,7135
978,7823
613,6903
145,6204
202,8373
666,5892
753,5421
927,6519
615,2221
570,8818
468,1937
612,4988
656,3037
617,1344
491,6272
156,8580
175,6891
476,3785
474,3233
696,7972
563,9061
275,7302
91,5340
46,8373
811,1114
751,3116
755,9160
755,2452
3,9797
343,1640
320,7000
164,6353
117,2374
990,4948
5,8786
319,7069
507,5645
753,3324
46,8780
431,8535
180,6065
185,7679
230,4966
453,7306
315,2874
213,3975
603,4158
872,3802
871,4536
866,6461
614,7850
231,2162
228,5537
134,3995
53,8941
749,9896
73,7436
119,3650
384,9994
522,3898
521,6664
149,5523
618,8176
734,6356
771,9350
670,4957
506,8940
232,2779
702,1437
659,3972
856,2525
432,8764
23,6787
213,3674
290,4059
406,2548
818,2382
489,1185
605,2559
929,6891
396,9443
679,8267
807,4714
9,7347
88,9681
430,4654
899,1104
201,6163
360,2741
431,6444
801,8903
197,7302
925,2366
359,6839
199,2515
850,8108
420,8738
354,7101
940,7553
699,1261
486,1562
519,1442
996,8140
173,2585
682,1677
314,1383
162,9351
381,5985
65,4684
339,9099
977,3866
897,8038
492,1141
659,8526
509,9043
240,4286
44,6813
187,4027
191,3762
52,8717
248,9007
77,1442
176,8385
159,1858
650,6223
949,1521
159,4541
953,6942
391,2071
908,1318
920,7716
39,4393
436,7706
24,4533
683,7977
562,6701
78,2586
248,6790
239,4565
107,6185
423,2919
919,9830
90,8269
425,1473
412,1630
438,3257
99,8368
953,4022
922,8676
127,9679
13,1155
20,4076
707,4519
297,5696
147,7071
214,7218
962,2143
591,3257
532,3712
246,3100
122,4703
56,8522
535,9628
890,8315
752,4158
730,2953
474,8973
395,8513
44,4565
57,9626
930,2045
677,6718
404,9441
775,9703
790,7711
816,8108
861,8786
973,8316
87,1508
490,1142
517,4358
272,2413
998,8526
308,3762
337,2357
965,3455
277,7713
194,2204
396,6447
303,9985
667,8058
364,9343
210,3343
454,3058
747,8454
62,2911
40,7850
837,9692
74,4594
853,6573
40,8654
429,7732
975,3317
82,2379
70,1570
505,1344
453,3691
70,4504
750,1420
317,9982
554,3048
102,5890
937,9064
395,6692
191,1919
574,6018
4,6565
528,8308
837,9520
71,4631
458,4638
936,5089
960,9582
584,5211
628,8664
353,7027
392,2907
425,7334
622,1802
955,9775
102,2515
30,4314
432,4208
548,6471
569,8022
133,6574
702,9622
798,8513
920,8733
118,2874
321,1648
404,2317
725,5706
556,4552
544,7793
206,1920
380,5810
167,6574
721,3111
495,2708
966,4603
648,1531
74,6281
424,7369
430,4570
48,4737
619,1858
298,4128
843,1835
694,4811
365,1399
907,6673
965,9061
404,8786
860,6404
874,7066
305,3324
262,7793
4,1891
382,6915
120,3751
550,1550
296,2021
764,5089
436,1543
12,1357
580,7632
657,8716
744,6559
648,1427
674,8316
302,1967
754,8444
689,6569
375,6266
324,9550
408,7302
294,7135
440,4654
793,9229
712,1322
714,8135
297,5808
817,3960
771,6467
97,2647
838,5841
605,3878
258,7354
396,9871
100,1420
129,1817
856,3795
634,2015
774,8179
26,8450
314,1437
479,8022
61,9987
58,8548
350,5253
419,4956
665,2197
211,8418
197,5248
266,8048
76,1030
669,4777
367,2136
987,4418
180,4158
207,5660
68,8315
304,8184
93,2777
477,3632
774,6942
198,1699
919,9775
257,3046
416,9294
344,7034
167,2865
53,8276
216,1712
672,1879
462,1577
603,1582
764,5879
462,6202
479,4380
619,9600
181,2622
538,1064
140,2665
139,7522
799,3733
348,8314
225,8002
222,2008
18,9071
774,5113
203,4971
711,9827
423,9622
195,2614
891,7915
223,8450
523,4488
736,6860
286,1401
787,4362
595,5851
729,3172
643,9269
525,9176
99,4163
781,2780
414,3796
943,9004
648,9013
769,5009
175,5787
899,9478
967,5120
825,9829
287,1521
787,7226
103,9560
248,7288
81,7000
968,9895
644,1117
559,7071
648,9735
501,2021
746,9850
533,4054
345,8950
991,7210
928,9463
662,8199
736,9160
261,1075
183,2574
982,6346
267,6813
105,7891
946,5372
584,1499
648,6002
115,1040
735,6882
459,8985
754,2139
15,4321
269,2813
242,4912
974,5248
233,2393
107,8048
946,9411
478,6352
698,7726
391,5520
327,6756
240,4027
733,6783
381,7227
997,6316
849,4533
330,4626
129,8580
146,4943
157,7368
968,9013
159,9457
185,4358
562,2841
874,5879
563,6464
427,1039
210,6269
305,3803
478,7301
879,6029
310,6869
520,1049
916,8973
567,3641
169,7225
193,6588
353,8114
257,7302
798,4225
561,6353
581,2741
987,9237
392,9550
762,4422
633,8941
557,9362
164,5325
883,6675
246,4054
413,4287
846,6917
145,7777
237,5314
105,7334
442,2284
143,2801
299,7777
892,4498
736,1562
877,6412
16,3711
299,1449
285,3007
239,3308
782,2717
503,2408
716,2099
232,3900
776,2955
412,4577
613,5984
209,6569
984,1950
297,3795
70,7553
166,2071
154,6647
604,3980
591,8152
468,8316
377,7544
234,2131
8,3636
316,4922
747,3580
280,8578
370,1329
253,6038
106,7793
865,1837
577,2919
765,3721
401,3308
746,4953
541,8751
895,2647
440,5794
965,1395
699,5237
117,7135
793,6952
737,4107
848,5147
364,1630
951,3634
448,3844
257,9343
233,5494
666,5882
604,9165
289,2432
109,1142
330,3532
68,5318
745,4664
812,2139
329,5463
608,1791
876,5560
840,3995
250,6765
339,2492
259,3287
36,1369
151,5502
828,2357
249,3637
577,6480
332,3359
715,1929
973,9105
236,5211
968,6638
671,3960
656,1329
169,9683
433,6172
921,8446
965,9560
826,8575
578,3390
707,4163
581,3622
965,6353
149,8563
188,3975
778,1260
506,1779
135,7932
499,4286
253,6075
985,3257
384,6700
272,2960
511,2667
838,2969
353,6102
135,3803
566,7647
868,2396
991,6268
42,6934
884,3652
514,3224
798,3968
936,6609
335,9622
299,7027
301,5597
906,6002
171,4055
623,8879
408,8114
948,2409
270,6587
144,5276
825,2825
910,4631
707,4757
154,8508
118,2559
371,1247
309,1383
15,2700
696,9402
599,9703
538,2700
492,2388
323,8397
725,7461
24,7250
557,8707
179,7719
64,7182
634,1802
772,7562
268,8793
267,3377
925,3272
570,8590
952,1613
203,9520
960,4557
577,1721
947,2610
336,1338
295,9830
659,4311
121,2842
11,2338
1,1217
257,4734
880,3405
652,6029
137,2586
536,5000
638,3092
620,3277
763,4251
533,4012
894,7971
917,2962
30,8294
399,2031
221,5256
802,8700
836,4951
841,2799
595,2125
829,9037
971,8316
582,7156
546,5794
73,6490
519,1516
987,8527
515,5560
849,8184
523,8480
628,2213
570,7099
236,2342
350,5527
769,6718
585,7933
737,9041
971,5955
943,8038
137,3504
527,2253
415,5875
418,8549
603,7551
246,7809
174,1817
726,1791
512,1268
489,3131
202,2857
889,9049
37,9013
694,4627
71,7182
11,2316
737,5563
23,9645
375,3838
168,6490
822,1181
815,9797
11,6976
797,6567
803,3600
681,3247
221,3102
356,3037
564,7679
446,4721
558,5897
694,9182
864,7129
40,3343
8,4410
504,9327
985,9041
302,5696
248,7640
865,4522
801,1699
805,8353
517,6578
490,7027
233,2953
184,5990
759,6353
944,7000
891,3351
264,4410
426,1191
737,9175
761,8650
672,6874
239,6406
246,3732
956,9090
455,3435
519,1437
30,6463
385,7706
269,7950
532,2015
530,2188
766,1309
904,3602
543,4777
345,8578
640,1134
776,1939
899,6106
757,8235
379,2668
157,1617
840,3641
575,5608
210,7265
29,6919
187,3036
494,6886
877,3365
883,5532
336,2797
1000,9311
513,1937
580,1322
916,9672
205,8074
467,6917
195,4957
680,5946
221,9613
76,4081
892,9099
124,9471
223,5167
125,3732
804,1508
964,5812
792,8169
976,5878
90,7211
94,6444
876,3131
273,5008
436,2104
293,7786
754,5388
778,9775
775,4143
262,1030
469,4519
532,9570
400,6704
203,7850
520,5660
136,4504
811,4587
367,7651
744,2218
656,1167
882,2018
388,7994
645,3158
310,2071
492,2160
890,9830
820,3377
741,5892
322,4406
117,3796
547,9651
168,6260
8,3377
577,4167
960,2277
184,3542
122,9009
407,9956
868,7313
115,7351
106,6343
932,1837
191,1446
229,8138
468,5990
237,5494
562,3257
133,3652
450,1740
180,2708
827,6971
529,3683
256,7933
572,8940
568,7580
560,3999
110,7891
475,8971
621,5106
424,2396
330,4882
392,6038
512,4387
664,4734
387,9338
387,3407
192,4638
721,7690
690,7749
698,4570
645,8681
826,1291
620,8480
277,4081
409,1409
282,9835
140,7933
966,4404
450,9105
901,4051
408,1640
937,9057
519,7444
636,1012
426,7419
223,7339
693,4225
489,2879
390,5369
845,5685
618,2253
646,9925
611,8629
242,5931
996,5165
63,9810
142,2917
980,3158
319,4313
914,9199
60,6836
341,1423
143,2222
450,6227
380,6732
578,6346
699,2920
852,8471
924,8343
717,8519
516,2898
890,2985
886,6406
150,4048
377,3693
487,7562
349,5447
521,9869
195,5731
204,7284
80,1221
282,7028
652,4798
454,7444
728,8064
254,6207
699,7101
777,3828
40,1222
273,9630
108,1582
151,6878
135,7241
884,8960
290,6977
561,6878
24,3446
724,4003
545,7793
679,5682
541,1817
241,5706
153,8169
414,9226
717,2426
867,3203
362,4932
600,1192
360,3622
722,5183
956,9956
870,6272
801,5624
899,1358
529,7391
514,1309
884,8454
895,8961
943,5770
195,8297
323,7732
465,9986
260,8725
127,4422
89,4051
571,9343
258,2685
13,2006
990,7391
570,3828
829,2136
391,5167
606,7265
530,6352
267,9311
8,4811
308,7635
120,1785
972,2189
226,9871
99,3921
735,9182
105,9550
38,5634
623,3951
799,8176
506,4613
96,6569
183,7900
249,2449
364,4019
617,3589
123,1920
183,4956
967,2646
655,8716
282,8412
259,8676
363,5437
753,9347
141,5954
24,8575
345,9143
601,1879
46,8397
577,2165
976,1929
63,4654
507,4830
375,4867
422,6318
509,1527
395,3712
61,3693
37,6641
252,7582
251,9568
983,8707
658,1413
771,3250
523,6251
543,9755
12,5756
815,6484
88,5327
287,2374
926,4085
424,9222
193,6511
788,5970
932,1369
291,6801
267,1920
579,7920
470,3504
445,5553
30,1894
242,4525
679,3611
335,8941
93,2426
59,3343
103,1630
613,1609
749,5641
530,5393
807,7418
735,5212
68,5862
475,2366
239,9175
491,6464
856,8809
494,4587
122,9497
796,8563
543,1236
794,2990
338,1222
634,8339
777,5502
47,9130
897,7719
398,4971
550,3224
661,7410
371,8640
552,5369
639,9626
728,6609
186,2204
211,7192
330,5985
551,8288
973,1706
471,2990
170,1312
811,5660
729,3407
474,5276
670,9013
690,8496
925,6029
295,5218
52,6140
911,6057
96,5372
24,8508
743,7748
13,6664
94,7979
983,4519
899,1837
810,3622
503,8444
716,2898
23,1359
235,1711
11,5685
477,5260
398,3048
129,7079
549,3873
911,5698
721,2324
387,5756
231,4757
829,2057
430,4055
46,9463
405,9013
160,8452
366,6227
969,6374
955,6973
456,1920
696,5730
659,1246
413,4959
550,7974
909,4713
280,3586
90,2741
818,5318
557,8938
622,9814
647,2750
294,6374
460,3365
584,2376
104,2741
146,8135
691,7328
71,4251
862,7192
77,8308
724,5369
593,7621
93,3602
144,3669
354,9387
190,1645
553,6840
684,4164
827,9789
378,1939
450,6318
544,6638
973,6860
363,7690
762,7522
406,3170
144,4858
232,3481
600,3092
730,9769
273,9793
443,1920
837,6933
729,1835
675,3803
340,5413
8,7726
963,7049
571,2647
847,6247
649,3949
153,9291
532,1521
544,3425
109,6187
290,7226
293,6664
718,4313
299,5058
166,6891
439,8535
409,3111
622,7726
186,3639
386,5248
788,2977
235,2409
835,3712
812,6597
195,9099
253,5000
704,9113
396,2800
623,2432
14,8738
724,6441
206,8629
849,2015
625,1801
440,3380
296,1673
124,9327
929,3539
209,3046
773,3669
687,9724
326,5156
50,3471
253,4943
205,9651
72,4504
395,3455
735,8308
457,5794
373,2685
682,3993
128,4469
880,4208
383,3377
687,1837
309,1046
802,7079
223,3471
412,4382
867,3718
786,1672
462,5604
265,9877
123,4882
610,1632
753,3638
493,5665
800,5253
910,3501
550,6036
605,7956
435,7979
412,6886
392,8339
843,4418
343,3435
905,5496
96,9237
328,5875
815,8526
266,8504
837,3611
560,2911
867,8193
322,1968
315,9365
220,4328
259,6610
612,3136
952,1260
397,4630
511,5447
547,3324
28,1081
397,7690
491,6304
837,2106
892,8022
733,1562
362,3712
734,9982
142,6447
697,9352
462,8297
185,9104
288,2018
494,1039
456,7960
940,7210
550,7347
166,2317
272,1950
991,3116
809,2953
155,3731
887,5770
706,7052
563,6654
244,5527
589,2673
169,8176
413,7284
109,2643
650,2865
864,9679
202,9013
406,6022
746,5159
91,2213
793,6356
370,6289
912,7460
685,7265
800,2204
107,6368
582,6956
314,6840
31,6461
585,8984
189,3116
243,7347
459,5794
431,6929
821,4734
775,3557
268,2268
786,4018
413,6186
983,7621
591,7227
146,8879
748,1049
372,2960
140,9772
343,1939
65,5062
606,7397
166,8000
21,5183
125,9061
374,4128
190,3575
362,1707
308,8654
821,1667
7,5990
99,8532
256,9789
380,8941
771,5113
853,5144
244,1429
304,3641
69,8066
87,1670
239,7932
453,6752
259,2668
299,9160
613,4102
796,2809
597,1801
929,8064
714,8117
460,3785
234,9269
910,5314
12,9246
286,7483
345,6976
212,7632
913,7347
144,2374
155,3717
735,7338
618,5879
796,7622
441,6786
198,2898
656,4213
192,8276
138,7077
363,6765
145,2162
273,1247
199,2181
281,3395
898,5624
992,1420
425,4022
735,5706
530,8494
505,2886
302,7066
624,4915
346,2357
889,3562
946,8725
192,7161
541,6158
43,9061
212,4626
813,4012
419,7135
480,1330
319,1408
594,6582
798,2920
62,8666
930,1152
102,8011
943,8294
265,3751
27,9827
678,9913
344,4674
216,8152
391,7994
298,4570
460,2018
969,1613
527,4330
21,3116
1000,3928
708,5730
710,8338
270,9840
456,5817
521,8385
132,4631
327,7562
386,4270
911,3999
15,7718
522,1431
981,9570
315,8590
62,7069
248,7793
578,6444
76,7920
159,1954
991,5851
955,5708
510,8575
475,1500
975,7410
983,8038
185,5606
787,6227
19,4631
24,2548
371,7054
918,8166
933,7719
483,4504
117,9651
271,3270
836,2554
236,8703
156,7301
617,5553
398,4490
523,3636
400,7044
539,6341
596,3264
347,4757
206,5525
91,2959
103,9986
142,8780
689,6103
741,2973
78,9621
11,9327
844,7251
967,5805
558,1473
138,7936
735,7932
1,6180
10,5954
446,6368
30,1344
471,2374
829,9797
998,2969
116,8856
632,9855
661,7165
94,9987
461,6075
743,5314
247,3228
825,1191
830,6778
496,4418
380,3011
272,6836
202,7777
608,3980
379,7605
593,6567
369,9797
284,6655
882,2664
714,3968
146,4146
791,3395
385,3006
690,3916
691,9982
187,8960
930,3868
893,5380
341,9827
434,9738
793,3359
665,7226
617,7749
51,6836
687,5870
685,2515
792,2643
609,4957
555,7444
203,5722
606,7373
327,3622
716,6665
42,3087
857,3155
7,9362
769,9441
424,4646
803,6269
493,5009
279,6662
227,5817
921,8179
143,6260
753,5890
807,3375
913,4912
596,9037
806,8716
484,6610
832,9755
89,6754
529,4041
574,9711
692,5421
345,1566
416,6461
687,4854
300,1858
68,4328
858,9827
767,3216
419,3960
604,8179
758,2156
504,5340
65,9810
306,9638
511,5738
682,9827
905,9895
800,2479
872,9350
345,2918
839,7145
412,3691
550,8716
958,1411
890,5110
203,7972
186,7227
980,5031
924,8984
1000,4351
199,1304
960,1672
376,8268
721,1779
782,3395
68,9339
582,8963
417,9889
819,4587
40,2269
910,7994
888,8064
815,9204
275,9210
508,2136
280,6567
199,1338
95,7936
799,9550
700,8471
365,6692
514,1318
760,4128
340,6661
86,3693
355,5954
624,2099
525,4988
846,4777
473,5946
705,3693
153,8549
445,3216
519,9463
715,7285
455,6886
206,4434
289,6461
880,4845
374,3161
481,2424
180,5665
635,7823
748,3823
720,3351
120,4410
595,8454
522,1104
705,1954
157,8513
519,6007
763,8896
77,2316
919,1291
753,4772
263,2792
757,7397
199,9365
95,8276
139,2741
101,8581
316,2989
887,9254
809,1786
195,9252
392,3972
524,9061
79,1012
144,9475
972,6260
251,7580
709,8938
784,3264
331,9043
115,6207
160,3780
743,9143
793,5547
819,3999
907,8152
372,2977
635,2014
727,2282
809,4081
564,3648
20,5373
744,3405
431,6246
321,3751
843,6802
847,6514
654,5234
272,2918
15,6467
396,3131
441,7719
523,2348
493,2222
715,5967
563,3796
60,7823
191,6882
417,9182
995,6567
732,1954
596,3674
918,3980
664,8532
447,7881
1000,7793
960,9662
203,8452
25,7161
817,5606
